"ID"|"SWISSDOC"
24739|"9.563.5.0"
24920|"9.310.3.0"
24921|"9.822.37.0"
24921|"9.822.12.0"
24921|"9.822.50.0"
25419|"9.722.1.0"
25422|"9.722.1.0"
25423|"9.722.1.0"
25423|"9.731.1.0"
45304|"9.722.2.0"
45306|"9.722.2.0"
45307|"9.722.2.0"
45308|"9.722.2.0"
54306|"9.722.2.0"
54307|"9.722.2.0"
25437|"9.725.10.0"
25439|"9.725.17.0"
25441|"9.734.11.0"
25442|"9.734.11.0"
25444|"9.731.20.0"
25446|"9.851.1.0"
25447|"9.722.1.0"
25448|"9.722.1.0"
25449|"9.722.1.0"
25451|"9.722.2.0"
25452|"9.722.4.0"
25452|"9.731.9.0"
25453|"9.723.2.0"
25454|"9.725.10.0"
25456|"9.721.71.0"
25457|"9.722.2.0"
25458|"9.722.2.0"
25459|"9.722.3.0"
25460|"9.722.4.0"
25461|"9.723.3.0"
25463|"9.702.5.0"
25466|"9.722.1.0"
25476|"9.722.2.0"
37911|"9.722.2.0"
37912|"9.722.2.0"
45901|"9.722.2.0"
45903|"9.722.2.0"
61830|"9.722.2.0"
25479|"9.723.5.0"
25506|"9.721.34.0"
25508|"9.721.70.0"
25512|"9.130.1.0"
25606|"9.210.2.0"
36649|"9.210.2.0"
36650|"9.210.2.0"
36651|"9.210.2.0"
25607|"9.562.1.0"
36602|"9.562.1.0"
59907|"9.562.1.0"
59908|"9.562.1.0"
25609|"9.563.1.0"
59869|"9.563.1.0"
59870|"9.563.1.0"
59875|"9.563.1.0"
25610|"9.563.2.0"
36596|"9.563.2.0"
59871|"9.563.2.0"
59872|"9.563.2.0"
25611|"9.563.3.0"
59881|"9.563.3.0"
59882|"9.563.3.0"
59883|"9.563.3.0"
25612|"9.563.4.0"
36609|"9.563.4.0"
59876|"9.563.4.0"
59877|"9.563.4.0"
25613|"9.563.5.0"
36590|"9.563.5.0"
59866|"9.563.5.0"
36554|"9.854.1.0"
25639|"9.854.2.0"
36549|"9.854.2.0"
36550|"9.854.2.0"
36551|"9.854.2.0"
25640|"9.854.2.0"
25681|"9.851.2.0"
25682|"9.851.2.0"
25683|"9.852.1.0"
25684|"9.853.1.0"
25685|"9.853.2.0"
25686|"9.854.1.0"
25687|"9.854.2.0"
25688|"9.854.2.0"
25689|"9.854.2.0"
26190|"9.563.1.0"
26191|"9.563.1.0"
26238|"9.563.2.0"
26239|"9.563.3.0"
26241|"9.562.1.0"
26247|"9.611.9.0"
26251|"9.616.3.0"
26251|"9.616.4.0"
26269|"9.853.1.0"
26270|"9.853.1.0"
26272|"9.854.3.0"
26283|"9.703.2.0"
26426|"9.430.4.0"
26427|"9.430.4.0"
26428|"9.430.4.0"
26429|"9.430.4.0"
26431|"9.430.4.0"
26432|"9.430.4.0"
26437|"9.430.2.0"
26438|"9.430.2.0"
26439|"9.430.2.0"
26440|"9.430.2.0"
26443|"9.430.8.0"
26444|"9.430.8.0"
26445|"9.430.8.0"
26448|"9.430.8.0"
26451|"9.563.4.0"
26452|"9.563.4.0"
26453|"9.563.4.0"
26454|"9.563.6.0"
26455|"9.563.6.0"
26463|"9.614.3.0"
26466|"9.725.27.0"
26467|"9.725.27.0"
26468|"9.733.3.0"
26469|"9.733.3.0"
26470|"9.826.4.0"
26495|"9.616.10.0"
26497|"9.616.10.0"
26498|"9.725.26.0"
26499|"9.616.10.0"
26500|"9.616.10.0"
26504|"9.701.1.0"
60829|"9.701.1.0"
26505|"9.701.1.0"
26506|"9.701.1.0"
26508|"9.613.2.0"
26508|"9.612.4.0"
26509|"9.703.2.0"
27187|"9.614.2.0"
27305|"9.440.1.0"
27306|"9.440.1.0"
27307|"9.614.1.0"
24605|"9.440.1.0"
34191|"9.822.20.0"
34192|"9.721.1.0"
34208|"9.830.5.0"
34217|"9.710.9.0"
34219|"9.534.3.0"
34220|"9.814.1.0"
34226|"9.566.1.0"
34231|"9.566.3.0"
34234|"9.562.1.0"
34309|"9.564.5.0"
34310|"9.564.5.0"
34311|"9.553.7.0"
34319|"9.824.8.0"
34319|"9.732.1.0"
34324|"9.555.4.0"
34324|"9.554.2.0"
34332|"9.814.5.0"
34333|"9.564.3.0"
34334|"9.564.3.0"
34335|"9.853.1.0"
34344|"9.851.1.0"
34348|"9.855.1.0"
34353|"9.861.14.0"
34357|"9.826.4.0"
34362|"9.862.5.0"
34625|"9.814.4.0"
34654|"9.440.1.0"
35190|"9.866.2.0"
35191|"9.866.2.0"
35194|"9.866.2.0"
35198|"9.851.2.0"
35200|"9.851.2.0"
35206|"9.866.1.0"
35211|"9.563.1.0"
35836|"9.852.2.0"
35854|"9.851.3.0"
35855|"9.703.7.0"
36875|"9.614.3.0"
36876|"9.703.5.0"
36878|"9.703.5.0"
37288|"9.851.2.0"
37921|"9.734.12.0"
37944|"9.613.2.0"
38150|"9.563.1.0"
38151|"9.563.2.0"
38153|"9.854.1.0"
38154|"9.566.3.0"
38155|"9.561.1.0"
38155|"9.564.3.0"
38156|"9.564.3.0"
38157|"9.564.5.0"
38157|"9.564.3.0"
38158|"9.564.2.0"
38185|"9.814.3.0"
38187|"9.563.4.0"
38188|"9.566.2.0"
38191|"9.703.2.0"
38193|"9.703.2.0"
38214|"9.614.3.0"
38215|"9.614.3.0"
38218|"9.614.3.0"
38219|"9.614.3.0"
38221|"9.614.3.0"
39217|"9.852.2.0"
39234|"9.861.14.0"
39235|"9.861.16.0"
39236|"9.854.2.0"
39237|"9.854.2.0"
39238|"9.854.2.0"
39239|"9.854.2.0"
39240|"9.851.1.0"
39241|"9.851.2.0"
39790|"9.862.5.0"
39793|"9.855.1.0"
39794|"9.861.14.0"
39795|"9.852.1.0"
39796|"9.854.1.0"
39809|"9.614.3.0"
39813|"9.580.2.0"
39841|"9.140.16.0"
39843|"9.140.1.0"
39856|"9.612.1.0"
39864|"9.562.1.0"
39867|"9.563.6.0"
40269|"9.855.1.0"
40275|"9.702.6.0"
40278|"9.851.1.0"
40281|"9.851.2.0"
40605|"9.561.1.0"
40605|"9.616.5.0"
40606|"9.561.1.0"
40606|"9.616.5.0"
40607|"9.561.1.0"
40607|"9.616.5.0"
40608|"9.852.1.0"
40752|"9.721.71.0"
40761|"9.580.2.0"
40762|"9.580.2.0"
40765|"9.580.2.0"
40842|"9.731.1.0"
40843|"9.723.5.0"
40844|"9.725.10.0"
40846|"9.723.5.0"
40847|"9.731.1.0"
40848|"9.731.1.0"
40849|"9.731.1.0"
40850|"9.731.1.0"
40851|"9.613.2.0"
40851|"9.702.6.0"
40854|"9.440.1.0"
41140|"9.861.5.0"
41151|"9.566.1.0"
41152|"9.566.1.0"
41153|"9.566.1.0"
41154|"9.120.2.0"
41155|"9.120.2.0"
41156|"9.722.3.0"
41157|"9.631.3.0"
41161|"9.120.2.0"
41162|"9.120.2.0"
41163|"9.120.2.0"
41171|"9.701.3.0"
41174|"9.825.8.0"
41174|"9.703.7.0"
41175|"9.120.2.0"
41194|"9.850.2.0"
41196|"9.861.11.0"
41197|"9.862.8.0"
41198|"9.861.17.0"
41199|"9.854.2.0"
41200|"9.854.2.0"
41201|"9.854.2.0"
41204|"9.814.6.0"
41205|"9.822.37.0"
41209|"9.616.7.0"
41210|"9.616.5.0"
41212|"9.703.2.0"
41214|"9.616.10.0"
41221|"9.430.2.0"
41416|"9.430.2.0"
41417|"9.430.2.0"
47332|"9.430.2.0"
41236|"9.614.1.0"
41242|"9.564.3.0"
41245|"9.814.4.0"
41249|"9.722.1.0"
41252|"9.722.1.0"
59047|"9.722.1.0"
41253|"9.710.9.0"
41254|"9.710.9.0"
41257|"9.150.2.0"
41269|"9.420.1.0"
41283|"9.851.1.0"
41319|"9.616.6.0"
41346|"9.614.3.0"
41347|"9.701.1.0"
41349|"9.701.3.0"
41351|"9.616.6.0"
41352|"9.616.3.0"
41354|"9.703.2.0"
41360|"9.570.2.0"
41384|"9.614.3.0"
41422|"9.566.3.0"
41422|"9.814.4.0"
41442|"9.723.7.0"
41485|"9.616.6.0"
41486|"9.703.5.0"
41486|"9.811.9.0"
41487|"9.703.5.0"
41489|"9.703.7.0"
41505|"9.703.1.0"
41547|"9.814.6.0"
41559|"9.854.2.0"
41560|"9.854.2.0"
41580|"9.562.2.0"
41581|"9.723.5.0"
41583|"9.814.3.0"
41584|"9.861.14.0"
41624|"9.563.1.0"
41625|"9.564.3.0"
41650|"9.814.8.0"
41651|"9.851.2.0"
41652|"9.220.3.0"
41653|"9.827.1.0"
41654|"9.562.1.0"
41656|"9.862.5.0"
41657|"9.861.11.0"
41658|"9.861.11.0"
41660|"9.862.8.0"
41663|"9.862.21.0"
41690|"9.616.10.0"
41691|"9.616.10.0"
41693|"9.616.10.0"
41694|"9.616.10.0"
41700|"9.613.2.0"
41719|"9.563.2.0"
41724|"9.563.4.0"
41725|"9.564.5.0"
41727|"9.814.3.0"
41728|"9.563.5.0"
41729|"9.854.1.0"
41731|"9.563.8.0"
41737|"9.853.1.0"
41738|"9.853.1.0"
41739|"9.564.1.0"
41740|"9.855.1.0"
41741|"9.861.4.0"
41742|"9.861.9.0"
41743|"9.862.24.0"
41747|"9.210.2.0"
41754|"9.824.3.0"
41757|"9.725.9.0"
34133|"9.450.4.0"
34134|"9.450.4.0"
34135|"9.450.4.0"
34147|"9.562.1.0"
3613|"9.616.10.0"
3618|"9.703.6.0"
3620|"9.703.7.0"
3621|"9.725.9.0"
3623|"9.814.3.0"
3624|"9.814.3.0"
3628|"9.851.1.0"
3629|"9.852.1.0"
3630|"9.853.1.0"
3631|"9.854.1.0"
3632|"9.854.2.0"
3633|"9.854.2.0"
4109|"9.851.2.0"
4111|"9.851.2.0"
4112|"9.852.1.0"
4333|"9.851.1.0"
4334|"9.851.2.0"
4335|"9.851.2.0"
4336|"9.851.2.0"
4338|"9.852.2.0"
4341|"9.854.1.0"
4342|"9.854.2.0"
4343|"9.854.2.0"
4344|"9.854.2.0"
4346|"9.854.2.0"
4347|"9.854.2.0"
4359|"9.562.1.0"
4360|"9.562.2.0"
4361|"9.562.2.0"
4872|"9.564.3.0"
4876|"9.611.9.0"
4881|"9.701.5.0"
4881|"9.611.3.0"
4887|"9.733.3.0"
4890|"9.814.4.0"
4898|"9.853.1.0"
4901|"9.854.1.0"
4903|"9.854.2.0"
4904|"9.854.2.0"
4905|"9.854.2.0"
4987|"9.701.3.0"
5431|"9.563.6.0"
5432|"9.563.6.0"
5433|"9.563.6.0"
5586|"9.722.4.0"
5627|"9.723.5.0"
5627|"9.723.2.0"
5627|"9.725.20.0"
5633|"9.556.4.0"
5634|"9.721.70.0"
5635|"9.721.70.0"
5636|"9.721.70.0"
5641|"9.617.1.0"
5642|"9.617.1.0"
5650|"9.617.1.0"
5653|"9.210.1.0"
5654|"9.000.3.0"
6087|"9.565.2.0"
6226|"9.617.1.0"
6227|"9.617.1.0"
6239|"9.561.1.0"
6240|"9.562.1.0"
6241|"9.563.1.0"
6242|"9.563.2.0"
6269|"9.564.1.0"
6270|"9.564.1.0"
6276|"9.822.12.0"
6282|"9.814.7.0"
6283|"9.814.7.0"
6284|"9.814.8.0"
6289|"9.562.1.0"
6290|"9.563.1.0"
6450|"9.590.1.0"
6451|"9.590.1.0"
6452|"9.590.1.0"
6453|"9.590.1.0"
6454|"9.590.1.0"
6455|"9.590.1.0"
6456|"9.590.1.0"
6457|"9.590.1.0"
6458|"9.614.3.0"
6459|"9.614.3.0"
6460|"9.614.3.0"
6463|"9.611.3.0"
6504|"9.814.4.0"
44988|"9.721.70.0"
6562|"9.822.47.0"
6563|"9.822.50.0"
6566|"9.826.10.0"
6571|"9.854.2.0"
6572|"9.734.2.0"
6573|"9.734.2.0"
6574|"9.734.2.0"
6575|"9.701.3.0"
6581|"9.734.2.0"
6593|"9.350.1.0"
50350|"9.564.3.0"
6738|"9.566.1.0"
6739|"9.614.3.0"
6740|"9.614.3.0"
6741|"9.611.3.0"
6742|"9.611.9.0"
6743|"9.814.3.0"
6744|"9.814.3.0"
6750|"9.563.1.0"
6751|"9.563.1.0"
6752|"9.563.2.0"
6753|"9.563.2.0"
6754|"9.563.3.0"
6755|"9.564.3.0"
6756|"9.564.5.0"
6760|"9.854.1.0"
6764|"9.562.1.0"
6767|"9.563.2.0"
6768|"9.563.3.0"
6769|"9.563.5.0"
6771|"9.814.6.0"
6771|"9.814.3.0"
6777|"9.613.2.0"
6778|"9.824.8.0"
6780|"9.826.10.0"
6821|"9.556.4.0"
6822|"9.556.4.0"
6823|"9.617.1.0"
6824|"9.617.1.0"
6826|"9.616.6.0"
6827|"9.616.6.0"
6828|"9.616.10.0"
6830|"9.822.37.0"
6834|"9.734.2.0"
6834|"9.734.12.0"
6835|"9.734.2.0"
6835|"9.734.12.0"
6836|"9.734.2.0"
6836|"9.734.12.0"
63985|"9.734.2.0"
63985|"9.734.12.0"
6837|"9.734.2.0"
6837|"9.734.12.0"
6839|"9.851.1.0"
6840|"9.851.2.0"
6841|"9.851.2.0"
6842|"9.851.2.0"
6843|"9.852.1.0"
6844|"9.852.2.0"
6845|"9.853.1.0"
6846|"9.853.2.0"
6847|"9.853.2.0"
6848|"9.854.1.0"
6849|"9.854.2.0"
6850|"9.854.2.0"
6851|"9.854.2.0"
6853|"9.861.14.0"
6855|"9.861.16.0"
6856|"9.862.1.0"
6857|"9.862.5.0"
6858|"9.862.6.0"
6859|"9.862.8.0"
6860|"9.160.1.0"
6904|"9.853.2.0"
36196|"9.854.1.0"
36199|"9.854.1.0"
36201|"9.854.1.0"
45096|"9.854.1.0"
53261|"9.854.1.0"
53262|"9.854.1.0"
59689|"9.854.1.0"
6906|"9.854.2.0"
59690|"9.854.2.0"
6907|"9.854.2.0"
6908|"9.854.2.0"
6909|"9.855.1.0"
36189|"9.855.1.0"
36190|"9.855.1.0"
36191|"9.855.1.0"
36193|"9.855.1.0"
6910|"9.855.2.0"
36187|"9.855.2.0"
6911|"9.855.2.0"
6912|"9.855.5.0"
59714|"9.855.5.0"
6913|"9.861.11.0"
59688|"9.861.11.0"
6914|"9.861.16.0"
6920|"9.866.2.0"
6923|"9.350.3.0"
6927|"9.725.10.0"
6933|"9.854.2.0"
6936|"9.825.8.0"
6939|"9.615.3.0"
6943|"9.440.1.0"
7058|"9.852.1.0"
7189|"9.722.2.0"
53306|"9.722.2.0"
53308|"9.722.2.0"
53303|"9.722.4.0"
53304|"9.722.4.0"
53305|"9.722.4.0"
53310|"9.722.4.0"
7191|"9.722.1.0"
7196|"9.722.2.0"
62733|"9.722.2.0"
7207|"9.722.2.0"
7208|"9.722.4.0"
32925|"9.722.4.0"
41766|"9.722.4.0"
7209|"9.731.1.0"
7210|"9.611.3.0"
7211|"9.852.1.0"
7212|"9.722.2.0"
7213|"9.722.4.0"
7214|"9.722.1.0"
7215|"9.722.1.0"
7218|"9.722.2.0"
7219|"9.722.4.0"
45089|"9.722.4.0"
7220|"9.731.9.0"
7221|"9.722.1.0"
7222|"9.722.2.0"
7244|"9.562.1.0"
7246|"9.563.3.0"
7247|"9.563.4.0"
7257|"9.703.7.0"
7261|"9.852.1.0"
7262|"9.852.2.0"
7263|"9.853.1.0"
7264|"9.853.2.0"
7342|"9.563.2.0"
7343|"9.563.3.0"
7344|"9.563.8.0"
7353|"9.566.3.0"
7355|"9.566.3.0"
7359|"9.814.3.0"
7360|"9.814.3.0"
7437|"9.616.10.0"
7442|"9.851.1.0"
7443|"9.851.2.0"
7447|"9.852.2.0"
7454|"9.854.2.0"
7458|"9.855.2.0"
7459|"9.861.14.0"
7460|"9.861.16.0"
7461|"9.862.5.0"
7462|"9.862.21.0"
7463|"9.864.2.0"
7464|"9.851.1.0"
7465|"9.852.1.0"
7466|"9.853.1.0"
7467|"9.854.1.0"
7468|"9.855.1.0"
7469|"9.861.14.0"
7470|"9.861.16.0"
7471|"9.851.1.0"
3634|"9.855.1.0"
14458|"9.230.1.0"
14458|"9.220.4.0"
14459|"9.230.1.0"
14459|"9.220.4.0"
14466|"9.615.1.0"
39261|"9.220.4.0"
39262|"9.220.4.0"
62273|"9.220.4.0"
14474|"9.220.3.0"
14475|"9.220.3.0"
14476|"9.220.3.0"
14477|"9.613.4.0"
14478|"9.703.7.0"
14617|"9.555.2.0"
14618|"9.555.12.0"
14763|"9.703.7.0"
14914|"9.734.2.0"
15156|"9.440.1.0"
15160|"9.450.5.0"
15161|"9.450.5.0"
15163|"9.450.5.0"
15165|"9.450.5.0"
15170|"9.563.6.0"
15174|"9.553.1.0"
15178|"9.554.2.0"
15701|"9.562.2.0"
15702|"9.563.1.0"
15703|"9.563.1.0"
15879|"9.853.1.0"
15880|"9.854.1.0"
15881|"9.854.2.0"
15882|"9.855.1.0"
15884|"9.861.14.0"
15885|"9.861.16.0"
15886|"9.862.5.0"
15887|"9.862.8.0"
15888|"9.866.1.0"
15889|"9.851.1.0"
15890|"9.851.2.0"
15891|"9.852.1.0"
15934|"9.852.2.0"
15935|"9.852.2.0"
15936|"9.852.2.0"
15937|"9.853.1.0"
15938|"9.853.2.0"
15939|"9.854.1.0"
15940|"9.854.2.0"
15941|"9.854.2.0"
15942|"9.854.2.0"
15943|"9.854.2.0"
15944|"9.854.2.0"
15945|"9.854.2.0"
15946|"9.854.2.0"
15948|"9.854.3.0"
15949|"9.855.1.0"
15950|"9.855.2.0"
15952|"9.861.4.0"
15953|"9.861.5.0"
15954|"9.861.11.0"
15955|"9.861.12.0"
15956|"9.861.14.0"
15957|"9.861.15.0"
15958|"9.861.16.0"
15959|"9.861.17.0"
15960|"9.861.18.0"
15961|"9.861.20.0"
15962|"9.862.1.0"
15963|"9.862.5.0"
15964|"9.862.6.0"
15965|"9.862.8.0"
15966|"9.862.19.0"
15967|"9.861.13.0"
15968|"9.864.2.0"
15969|"9.866.1.0"
15970|"9.851.1.0"
15976|"9.852.2.0"
15977|"9.853.1.0"
16248|"9.854.2.0"
16249|"9.855.1.0"
16250|"9.855.1.0"
16251|"9.855.1.0"
16252|"9.855.2.0"
16410|"9.160.6.0"
16411|"9.553.1.0"
16412|"9.555.12.0"
16422|"9.564.3.0"
17002|"9.563.6.0"
17021|"9.150.8.0"
17022|"9.150.8.0"
17029|"9.160.6.0"
17030|"9.562.2.0"
17034|"9.703.7.0"
17034|"9.734.11.0"
17035|"9.721.70.0"
17037|"9.824.12.0"
17037|"9.824.8.0"
17039|"9.563.8.0"
17040|"9.814.6.0"
17041|"9.822.47.0"
17042|"9.822.50.0"
17043|"9.851.1.0"
17044|"9.854.1.0"
17045|"9.854.2.0"
17046|"9.855.1.0"
17255|"9.614.3.0"
17267|"9.721.71.0"
17268|"9.721.71.0"
17270|"9.703.6.0"
17274|"9.851.1.0"
17309|"9.854.2.0"
17311|"9.855.1.0"
17315|"9.562.1.0"
17316|"9.562.2.0"
17317|"9.562.2.0"
17317|"9.563.2.0"
17318|"9.562.2.0"
17321|"9.563.1.0"
17339|"9.852.1.0"
17341|"9.853.1.0"
17344|"9.854.1.0"
17345|"9.854.1.0"
17346|"9.854.1.0"
17347|"9.854.1.0"
17348|"9.854.1.0"
17351|"9.854.1.0"
17353|"9.855.1.0"
17620|"9.564.3.0"
17858|"9.862.21.0"
17859|"9.862.21.0"
17860|"9.866.1.0"
17879|"9.150.2.0"
17880|"9.340.3.0"
17885|"9.563.1.0"
17886|"9.563.2.0"
17887|"9.563.3.0"
17888|"9.563.5.0"
17889|"9.563.6.0"
17896|"9.614.3.0"
17898|"9.611.9.0"
17910|"9.814.6.0"
17912|"9.822.37.0"
18040|"9.210.1.0"
18042|"9.562.1.0"
18044|"9.563.1.0"
18045|"9.563.2.0"
18063|"9.851.1.0"
18065|"9.852.1.0"
18066|"9.853.1.0"
18067|"9.854.1.0"
18068|"9.854.2.0"
18070|"9.854.2.0"
18071|"9.854.2.0"
18118|"9.210.1.0"
18118|"9.350.3.0"
18118|"9.350.4.0"
18118|"9.350.1.0"
18119|"9.220.2.0"
18120|"9.320.5.0"
18121|"9.320.5.0"
18122|"9.450.8.0"
18123|"9.562.1.0"
18356|"9.702.6.0"
18357|"9.703.2.0"
18363|"9.721.70.0"
18373|"9.725.27.0"
18376|"9.733.3.0"
18378|"9.814.3.0"
18380|"9.814.6.0"
18381|"9.822.12.0"
18382|"9.822.50.0"
18383|"9.824.3.0"
18384|"9.824.5.0"
18594|"9.561.1.0"
18596|"9.562.1.0"
18598|"9.563.1.0"
18599|"9.563.2.0"
18601|"9.563.5.0"
18602|"9.563.6.0"
18606|"9.566.2.0"
18607|"9.614.3.0"
18608|"9.614.3.0"
18609|"9.614.3.0"
18614|"9.611.3.0"
18617|"9.611.9.0"
18621|"9.616.5.0"
18622|"9.616.7.0"
18623|"9.616.10.0"
18626|"9.613.4.0"
18630|"9.701.3.0"
18631|"9.734.6.0"
18632|"9.702.6.0"
18634|"9.702.7.0"
18635|"9.703.1.0"
18636|"9.703.2.0"
18637|"9.703.2.0"
18639|"9.703.2.0"
18641|"9.703.5.0"
18642|"9.703.5.0"
18648|"9.734.11.0"
18650|"9.814.4.0"
18715|"9.826.10.0"
18716|"9.851.1.0"
18718|"9.851.5.0"
18719|"9.851.5.0"
18720|"9.852.1.0"
18721|"9.853.1.0"
18722|"9.854.1.0"
18723|"9.854.2.0"
18755|"9.210.2.0"
18756|"9.220.2.0"
18759|"9.822.50.0"
18760|"9.320.1.0"
18761|"9.562.1.0"
18762|"9.562.1.0"
18764|"9.563.4.0"
18765|"9.563.1.0"
18766|"9.563.1.0"
18767|"9.563.2.0"
18768|"9.563.2.0"
18769|"9.563.3.0"
18771|"9.563.5.0"
18775|"9.614.3.0"
18776|"9.614.3.0"
18778|"9.614.3.0"
18788|"9.614.4.0"
18789|"9.623.4.0"
18790|"9.702.7.0"
18794|"9.722.3.0"
18804|"9.733.3.0"
18813|"9.814.6.0"
18814|"9.822.47.0"
18815|"9.822.12.0"
18819|"9.826.10.0"
18820|"9.851.1.0"
18824|"9.852.1.0"
18827|"9.853.2.0"
18831|"9.854.2.0"
18832|"9.854.2.0"
18834|"9.854.2.0"
18840|"9.861.16.0"
18841|"9.864.2.0"
18842|"9.866.1.0"
18843|"9.851.1.0"
18844|"9.851.1.0"
18845|"9.851.1.0"
18846|"9.851.1.0"
18847|"9.851.1.0"
18848|"9.851.1.0"
18849|"9.851.2.0"
18850|"9.851.5.0"
18851|"9.851.5.0"
18852|"9.851.5.0"
18852|"9.811.5.0"
18853|"9.852.1.0"
18855|"9.852.1.0"
18856|"9.852.1.0"
18857|"9.852.2.0"
18858|"9.853.1.0"
18859|"9.853.1.0"
18860|"9.853.1.0"
18861|"9.853.2.0"
18862|"9.854.1.0"
18863|"9.854.1.0"
18864|"9.854.1.0"
18865|"9.854.1.0"
18866|"9.854.1.0"
13869|"9.710.5.0"
24620|"9.826.10.0"
24626|"9.722.3.0"
24627|"9.722.3.0"
24628|"9.722.3.0"
24630|"9.722.3.0"
24632|"9.722.3.0"
24633|"9.722.3.0"
24634|"9.722.3.0"
24635|"9.722.3.0"
24636|"9.722.3.0"
24854|"9.822.50.0"
24860|"9.811.5.0"
24862|"9.822.12.0"
24882|"9.725.17.0"
24883|"9.725.17.0"
24895|"9.822.50.0"
24909|"9.822.12.0"
24919|"9.310.2.0"
25261|"9.710.8.0"
25279|"9.440.1.0"
25280|"9.440.1.0"
25282|"9.440.1.0"
25284|"9.555.6.0"
25499|"9.520.1.0"
25500|"9.520.1.0"
25502|"9.520.1.0"
25503|"9.721.34.0"
25505|"9.721.71.0"
25542|"9.822.47.0"
25543|"9.822.50.0"
25544|"9.826.10.0"
25546|"9.851.1.0"
25547|"9.851.1.0"
25551|"9.853.1.0"
25552|"9.853.1.0"
25553|"9.854.1.0"
25554|"9.854.1.0"
25559|"9.854.1.0"
25560|"9.854.1.0"
25562|"9.854.1.0"
25565|"9.855.1.0"
25566|"9.855.1.0"
25567|"9.861.14.0"
25568|"9.861.14.0"
25578|"9.563.1.0"
25579|"9.563.2.0"
25580|"9.563.3.0"
25581|"9.563.5.0"
25582|"9.851.1.0"
25677|"9.723.5.0"
25678|"9.725.4.0"
25679|"9.725.17.0"
25680|"9.851.1.0"
26140|"9.616.1.0"
26141|"9.614.3.0"
26142|"9.614.3.0"
26145|"9.611.3.0"
26146|"9.611.3.0"
26149|"9.616.1.0"
26152|"9.616.4.0"
26153|"9.616.4.0"
26156|"9.616.10.0"
26158|"9.616.10.0"
26161|"9.612.4.0"
26165|"9.613.4.0"
26172|"9.702.6.0"
26173|"9.703.2.0"
26176|"9.703.5.0"
26177|"9.703.7.0"
26179|"9.616.6.0"
26180|"9.733.1.0"
26186|"9.561.1.0"
26187|"9.562.1.0"
26188|"9.562.1.0"
26189|"9.563.1.0"
26393|"9.824.9.0"
26394|"9.826.4.0"
26556|"9.855.2.0"
26557|"9.855.2.0"
26562|"9.855.1.0"
26573|"9.725.10.0"
26589|"9.562.1.0"
26591|"9.562.2.0"
26592|"9.562.2.0"
26593|"9.562.2.0"
26594|"9.563.1.0"
26619|"9.814.3.0"
26620|"9.814.3.0"
26622|"9.814.4.0"
26949|"9.616.6.0"
26950|"9.616.6.0"
26951|"9.616.6.0"
27043|"9.440.3.0"
27046|"9.440.1.0"
27049|"9.570.1.0"
27093|"9.616.1.0"
27094|"9.701.1.0"
27095|"9.616.1.0"
27342|"9.703.2.0"
27345|"9.854.3.0"
27346|"9.851.3.0"
27432|"9.430.2.0"
27433|"9.590.4.0"
27434|"9.590.4.0"
27441|"9.440.1.0"
27444|"9.440.1.0"
27445|"9.440.1.0"
27449|"9.614.1.0"
27454|"9.613.2.0"
27457|"9.612.4.0"
39401|"9.612.4.0"
27459|"9.612.4.0"
27462|"9.613.2.0"
39396|"9.613.2.0"
63483|"9.613.2.0"
27463|"9.613.2.0"
39393|"9.613.2.0"
39394|"9.613.2.0"
39395|"9.613.2.0"
27465|"9.617.1.0"
27466|"9.613.2.0"
27467|"9.613.2.0"
27734|"9.555.5.0"
62332|"9.555.5.0"
27736|"9.616.5.0"
35702|"9.616.5.0"
27740|"9.701.1.0"
27741|"9.734.11.0"
27765|"9.611.9.0"
27769|"9.814.3.0"
27771|"9.851.1.0"
27772|"9.852.1.0"
27773|"9.853.1.0"
27774|"9.854.1.0"
27775|"9.855.1.0"
27778|"9.854.1.0"
27779|"9.854.2.0"
27784|"9.862.5.0"
37214|"9.862.5.0"
37215|"9.862.5.0"
37263|"9.862.5.0"
37264|"9.862.5.0"
37267|"9.862.5.0"
37269|"9.862.5.0"
37270|"9.862.5.0"
37271|"9.862.5.0"
37272|"9.862.5.0"
37273|"9.862.5.0"
37274|"9.862.5.0"
37278|"9.862.5.0"
37281|"9.862.5.0"
37283|"9.862.5.0"
37285|"9.862.5.0"
37286|"9.862.5.0"
47260|"9.862.5.0"
27794|"9.826.10.0"
27795|"9.721.70.0"
27797|"9.721.71.0"
27798|"9.721.71.0"
27799|"9.725.13.0"
27800|"9.725.16.0"
27801|"9.725.26.0"
27802|"9.733.3.0"
27803|"9.826.4.0"
27804|"9.826.6.0"
27806|"9.826.10.0"
27807|"9.826.10.0"
27808|"9.826.10.0"
27809|"9.826.1.0"
27810|"9.826.1.0"
27811|"9.826.1.0"
27813|"9.826.10.0"
27817|"9.826.1.0"
27818|"9.826.10.0"
27819|"9.826.10.0"
27820|"9.826.10.0"
27821|"9.826.10.0"
27823|"9.826.1.0"
27824|"9.721.70.0"
27825|"9.721.70.0"
27901|"9.555.5.0"
27902|"9.555.5.0"
27903|"9.555.5.0"
27905|"9.555.5.0"
27910|"9.570.1.0"
27913|"9.710.8.0"
28049|"9.616.10.0"
28050|"9.616.10.0"
28051|"9.731.23.0"
28051|"9.701.1.0"
28052|"9.612.4.0"
28053|"9.623.1.0"
28055|"9.701.3.0"
28056|"9.616.1.0"
28057|"9.701.1.0"
